players,strategies,0.99 error,0.999 error,0.9999 error,0.99999 error
311,3,1.3936754354060182e-13,1.776800969410528e-13,2.0762371333440827e-13,2.3631979547763777e-13
393,12,NaN,NaN,NaN,NaN
507,4,NaN,NaN,NaN,NaN
25,11,NaN,NaN,NaN,NaN
440,17,NaN,NaN,NaN,NaN
204,14,NaN,NaN,NaN,NaN
234,16,NaN,NaN,NaN,NaN
426,8,NaN,NaN,NaN,NaN
440,16,NaN,NaN,NaN,NaN
201,20,NaN,NaN,NaN,NaN
152,10,NaN,NaN,NaN,NaN
422,18,NaN,NaN,NaN,NaN
56,8,NaN,NaN,NaN,NaN
309,18,NaN,NaN,NaN,NaN
365,12,NaN,NaN,NaN,NaN
503,6,NaN,NaN,NaN,NaN
462,15,NaN,NaN,NaN,NaN
282,16,NaN,NaN,NaN,NaN
341,18,NaN,NaN,NaN,NaN
120,19,NaN,NaN,NaN,NaN
394,11,NaN,NaN,NaN,NaN
313,13,NaN,NaN,NaN,NaN
429,6,NaN,NaN,NaN,NaN
332,7,NaN,NaN,NaN,NaN
214,8,NaN,NaN,NaN,NaN
311,15,NaN,NaN,NaN,NaN
247,6,NaN,NaN,NaN,NaN
472,16,NaN,NaN,NaN,NaN
279,17,NaN,NaN,NaN,NaN
443,20,NaN,NaN,NaN,NaN
205,3,4.9606219337108666e-14,5.6641711326824814e-14,6.477903775771728e-14,6.631796070370611e-14
106,10,NaN,NaN,NaN,NaN
152,18,NaN,NaN,NaN,NaN
48,2,1.2968040401929229e-14,1.5158987867095354e-14,1.646171338692386e-14,1.6639357775991385e-14
427,13,NaN,NaN,NaN,NaN
295,17,NaN,NaN,NaN,NaN
301,15,NaN,NaN,NaN,NaN
408,12,NaN,NaN,NaN,NaN
332,16,NaN,NaN,NaN,NaN
120,8,NaN,NaN,NaN,NaN
90,12,NaN,NaN,NaN,NaN
154,16,NaN,NaN,NaN,NaN
77,8,NaN,NaN,NaN,NaN
176,2,8.679744083785448e-14,1.0330510468233409e-13,1.0514404371856411e-13,1.055767352565006e-13
101,20,NaN,NaN,NaN,NaN
216,6,NaN,NaN,NaN,NaN
119,17,NaN,NaN,NaN,NaN
495,12,NaN,NaN,NaN,NaN
30,3,3.2230808290393987e-15,3.924428449699609e-15,4.454756618577934e-15,4.560822252353599e-15
90,3,1.0828682181586767e-14,1.4438242908782354e-14,1.7196507456901057e-14,1.791843750107571e-14
118,15,NaN,NaN,NaN,NaN
247,18,NaN,NaN,NaN,NaN
297,20,NaN,NaN,NaN,NaN
175,11,NaN,NaN,NaN,NaN
397,9,NaN,NaN,NaN,NaN
214,3,8.226527621057124e-14,1.0054358558285012e-13,1.1552205833383497e-13,1.2124588882594128e-13
248,2,2.545313705355107e-14,4.106180773322088e-14,5.349909805119798e-14,5.384284225596619e-14
406,3,1.362921312068806e-13,1.4936561989289524e-13,1.5480408858336845e-13,1.5556516486357325e-13
313,2,2.377333661165814e-13,2.5090674423941065e-13,2.5642223409822737e-13,2.568842496744763e-13
343,2,2.0427567514182719e-13,2.2832885374105477e-13,2.3684034020529755e-13,2.372400508956073e-13
375,2,1.3724191502039335e-13,1.523204314529176e-13,1.5763903543093523e-13,1.5780352833747186e-13
407,2,3.0024266761238944e-13,3.281244402645664e-13,3.3927714932543715e-13,3.398641340128514e-13
471,2,1.4704910986885553e-13,2.381802642891226e-13,2.604529904627327e-13,2.617753745442871e-13
281,2,6.031269727153251e-14,7.955923011206157e-14,8.693015878420845e-14,8.911413765002975e-14
503,11,NaN,NaN,NaN,NaN
22,16,NaN,NaN,NaN,NaN
271,5,NaN,NaN,NaN,NaN
475,10,NaN,NaN,NaN,NaN
458,20,NaN,NaN,NaN,NaN
42,18,NaN,NaN,NaN,NaN
358,17,NaN,NaN,NaN,NaN
295,18,NaN,NaN,NaN,NaN
86,10,NaN,NaN,NaN,NaN
119,18,NaN,NaN,NaN,NaN
183,9,NaN,NaN,NaN,NaN
470,15,NaN,NaN,NaN,NaN
343,15,NaN,NaN,NaN,NaN
279,8,NaN,NaN,NaN,NaN
86,15,NaN,NaN,NaN,NaN
397,6,NaN,NaN,NaN,NaN
244,14,NaN,NaN,NaN,NaN
325,18,NaN,NaN,NaN,NaN
333,7,NaN,NaN,NaN,NaN
267,10,NaN,NaN,NaN,NaN
236,10,NaN,NaN,NaN,NaN
504,5,NaN,NaN,NaN,NaN
341,11,NaN,NaN,NaN,NaN
134,17,NaN,NaN,NaN,NaN
311,14,NaN,NaN,NaN,NaN
460,5,NaN,NaN,NaN,NaN
47,11,NaN,NaN,NaN,NaN
154,3,1.9841269815485885e-14,3.568277951169153e-14,4.652731288627276e-14,4.868209410055984e-14
184,3,1.925997468520541e-14,3.1329307005396745e-14,3.8296457030441176e-14,4.15437282674969e-14
89,2,2.00020423872727e-14,2.3973392207506017e-14,2.5959067117622677e-14,2.621333036830835e-14
20,8,1.3866499589879942e-15,1.74177064773665e-15,1.9722560701590692e-15,2.0522123973276803e-15
399,3,1.3590231793453907e-13,1.5191128504425994e-13,1.8692696708788896e-13,2.132408993700372e-13
425,3,3.0995492267845417e-13,3.272190931693609e-13,3.3318628485514163e-13,3.359528919094582e-13
26,6,4.78320411380083e-15,6.051068241820996e-15,6.784218148253232e-15,7.150341670281961e-15
282,2,1.5931180467607867e-13,1.9554211944832187e-13,2.1031359124214532e-13,2.1039824151030475e-13
312,3,1.847650919393299e-13,2.1285277124645391e-13,2.3151177101215636e-13,2.3713195166447635e-13
246,3,1.7086850653618698e-13,2.8863754260806986e-13,3.3547686497552964e-13,3.4408456860869055e-13
462,2,2.0418948393700225e-13,3.515768426271992e-13,3.8882262139723534e-13,3.890168627467531e-13
206,3,3.2109421469380347e-14,4.358319361736257e-14,4.967414120338664e-14,5.2634527984641204e-14
135,4,8.426237364830492e-14,9.170654118940099e-14,9.627330417170719e-14,9.790694296212567e-14
11,13,2.704224336331392e-15,3.2160185147593406e-15,3.629249944030094e-15,3.953762477946587e-15
437,3,6.200116776062351e-14,8.13964048549724e-14,1.0600609913534297e-13,1.1671036725122706e-13
374,3,1.4419736699601307e-13,1.6329199550233444e-13,1.8609047091253518e-13,2.0066773843596907e-13
475,12,NaN,NaN,NaN,NaN
410,5,NaN,NaN,NaN,NaN
151,11,NaN,NaN,NaN,NaN
460,17,NaN,NaN,NaN,NaN
73,14,NaN,NaN,NaN,NaN
310,11,NaN,NaN,NaN,NaN
489,20,NaN,NaN,NaN,NaN
326,20,NaN,NaN,NaN,NaN
86,11,NaN,NaN,NaN,NaN
283,16,NaN,NaN,NaN,NaN
202,11,NaN,NaN,NaN,NaN
42,16,NaN,NaN,NaN,NaN
46,12,NaN,NaN,NaN,NaN
73,9,NaN,NaN,NaN,NaN
90,14,NaN,NaN,NaN,NaN
361,19,NaN,NaN,NaN,NaN
105,19,NaN,NaN,NaN,NaN
268,19,NaN,NaN,NaN,NaN
45,9,NaN,NaN,NaN,NaN
505,15,NaN,NaN,NaN,NaN
395,16,NaN,NaN,NaN,NaN
440,18,NaN,NaN,NaN,NaN
55,19,NaN,NaN,NaN,NaN
23,12,NaN,NaN,NaN,NaN
181,10,NaN,NaN,NaN,NaN
14,10,1.35633409063821e-15,1.6933433982430945e-15,1.8973989160241488e-15,2.089910484984716e-15
408,14,NaN,NaN,NaN,NaN
87,6,NaN,NaN,NaN,NaN
56,14,NaN,NaN,NaN,NaN
23,19,NaN,NaN,NaN,NaN
471,15,NaN,NaN,NaN,NaN
54,10,NaN,NaN,NaN,NaN
503,20,NaN,NaN,NaN,NaN
406,9,NaN,NaN,NaN,NaN
296,18,NaN,NaN,NaN,NaN
396,13,NaN,NaN,NaN,NaN
314,13,NaN,NaN,NaN,NaN
409,18,NaN,NaN,NaN,NaN
247,15,NaN,NaN,NaN,NaN
470,13,NaN,NaN,NaN,NaN
343,13,NaN,NaN,NaN,NaN
494,10,NaN,NaN,NaN,NaN
440,11,NaN,NaN,NaN,NaN
120,7,NaN,NaN,NaN,NaN
409,16,NaN,NaN,NaN,NaN
246,8,NaN,NaN,NaN,NaN
315,13,NaN,NaN,NaN,NaN
345,20,NaN,NaN,NaN,NaN
502,14,NaN,NaN,NaN,NaN
399,7,NaN,NaN,NaN,NaN
102,20,NaN,NaN,NaN,NaN
39,17,NaN,NaN,NaN,NaN
407,13,NaN,NaN,NaN,NaN
508,4,NaN,NaN,NaN,NaN
505,18,NaN,NaN,NaN,NaN
77,6,NaN,NaN,NaN,NaN
54,20,NaN,NaN,NaN,NaN
182,18,NaN,NaN,NaN,NaN
439,5,NaN,NaN,NaN,NaN
282,5,NaN,NaN,NaN,NaN
406,7,NaN,NaN,NaN,NaN
334,14,NaN,NaN,NaN,NaN
107,10,NaN,NaN,NaN,NaN
144,10,NaN,NaN,NaN,NaN
57,8,NaN,NaN,NaN,NaN
119,9,NaN,NaN,NaN,NaN
299,13,NaN,NaN,NaN,NaN
250,7,NaN,NaN,NaN,NaN
151,17,NaN,NaN,NaN,NaN
444,20,NaN,NaN,NaN,NaN
334,5,NaN,NaN,NaN,NaN
71,18,NaN,NaN,NaN,NaN
376,7,NaN,NaN,NaN,NaN
280,9,NaN,NaN,NaN,NaN
119,12,NaN,NaN,NaN,NaN
504,10,NaN,NaN,NaN,NaN
313,12,NaN,NaN,NaN,NaN
120,13,NaN,NaN,NaN,NaN
231,19,NaN,NaN,NaN,NaN
171,9,NaN,NaN,NaN,NaN
375,19,NaN,NaN,NaN,NaN
310,18,NaN,NaN,NaN,NaN
362,20,NaN,NaN,NaN,NaN
142,8,NaN,NaN,NaN,NaN
343,10,NaN,NaN,NaN,NaN
156,15,NaN,NaN,NaN,NaN
408,19,NaN,NaN,NaN,NaN
246,13,NaN,NaN,NaN,NaN
459,20,NaN,NaN,NaN,NaN
442,12,NaN,NaN,NaN,NaN
247,17,NaN,NaN,NaN,NaN
298,19,NaN,NaN,NaN,NaN
489,18,NaN,NaN,NaN,NaN
171,12,NaN,NaN,NaN,NaN
377,5,NaN,NaN,NaN,NaN
376,16,NaN,NaN,NaN,NaN
296,17,NaN,NaN,NaN,NaN
342,12,NaN,NaN,NaN,NaN
373,15,NaN,NaN,NaN,NaN
490,13,NaN,NaN,NaN,NaN
123,6,NaN,NaN,NaN,NaN
247,12,NaN,NaN,NaN,NaN
87,18,NaN,NaN,NaN,NaN
215,5,NaN,NaN,NaN,NaN
373,9,NaN,NaN,NaN,NaN
182,16,NaN,NaN,NaN,NaN
43,16,NaN,NaN,NaN,NaN
504,19,NaN,NaN,NaN,NaN
182,8,NaN,NaN,NaN,NaN
47,12,NaN,NaN,NaN,NaN
331,11,NaN,NaN,NaN,NaN
151,14,NaN,NaN,NaN,NaN
150,12,NaN,NaN,NaN,NaN
302,12,NaN,NaN,NaN,NaN
152,8,NaN,NaN,NaN,NaN
335,14,NaN,NaN,NaN,NaN
398,6,NaN,NaN,NaN,NaN
423,19,NaN,NaN,NaN,NaN
204,15,NaN,NaN,NaN,NaN
315,19,NaN,NaN,NaN,NaN
279,19,NaN,NaN,NaN,NaN
152,7,NaN,NaN,NaN,NaN
120,18,NaN,NaN,NaN,NaN
460,6,NaN,NaN,NaN,NaN
408,17,NaN,NaN,NaN,NaN
217,17,NaN,NaN,NaN,NaN
440,6,NaN,NaN,NaN,NaN
207,5,NaN,NaN,NaN,NaN
46,9,NaN,NaN,NaN,NaN
492,16,NaN,NaN,NaN,NaN
45,8,NaN,NaN,NaN,NaN
268,8,NaN,NaN,NaN,NaN
74,20,NaN,NaN,NaN,NaN
231,18,NaN,NaN,NaN,NaN
461,13,NaN,NaN,NaN,NaN
150,9,NaN,NaN,NaN,NaN
473,11,NaN,NaN,NaN,NaN
42,10,NaN,NaN,NaN,NaN
461,17,NaN,NaN,NaN,NaN
87,10,NaN,NaN,NaN,NaN
312,20,NaN,NaN,NaN,NaN
280,12,NaN,NaN,NaN,NaN
440,8,NaN,NaN,NaN,NaN
361,18,NaN,NaN,NaN,NaN
54,16,NaN,NaN,NaN,NaN
173,15,NaN,NaN,NaN,NaN
77,13,NaN,NaN,NaN,NaN
502,9,NaN,NaN,NaN,NaN
152,20,NaN,NaN,NaN,NaN
91,13,NaN,NaN,NaN,NaN
78,10,NaN,NaN,NaN,NaN
335,5,NaN,NaN,NaN,NaN
153,18,NaN,NaN,NaN,NaN
472,15,NaN,NaN,NaN,NaN
174,15,NaN,NaN,NaN,NaN
108,7,NaN,NaN,NaN,NaN
300,9,NaN,NaN,NaN,NaN
491,3,1.400058426952169e-13,1.79306040956785e-13,2.346794282231297e-13,2.506412819404072e-13
333,9,NaN,NaN,NaN,NaN
265,13,NaN,NaN,NaN,NaN
239,5,NaN,NaN,NaN,NaN
206,2,5.869907688453461e-14,6.837433789809457e-14,7.587705135797979e-14,7.880779880324746e-14
377,12,NaN,NaN,NaN,NaN
378,11,NaN,NaN,NaN,NaN
74,17,NaN,NaN,NaN,NaN
263,18,NaN,NaN,NaN,NaN
471,8,NaN,NaN,NaN,NaN
183,12,NaN,NaN,NaN,NaN
490,18,NaN,NaN,NaN,NaN
104,18,NaN,NaN,NaN,NaN
57,3,1.630329542938699e-14,2.2505636081871172e-14,2.856701843866703e-14,2.940082735248599e-14
502,13,NaN,NaN,NaN,NaN
246,19,NaN,NaN,NaN,NaN
341,7,NaN,NaN,NaN,NaN
297,5,NaN,NaN,NaN,NaN
205,14,NaN,NaN,NaN,NaN
236,7,NaN,NaN,NaN,NaN
265,20,NaN,NaN,NaN,NaN
463,15,NaN,NaN,NaN,NaN
476,12,NaN,NaN,NaN,NaN
247,8,NaN,NaN,NaN,NaN
312,6,NaN,NaN,NaN,NaN
312,5,NaN,NaN,NaN,NaN
476,10,NaN,NaN,NaN,NaN
302,8,NaN,NaN,NaN,NaN
214,7,NaN,NaN,NaN,NaN
45,13,NaN,NaN,NaN,NaN
410,11,NaN,NaN,NaN,NaN
432,7,NaN,NaN,NaN,NaN
342,18,NaN,NaN,NaN,NaN
297,18,NaN,NaN,NaN,NaN
107,14,NaN,NaN,NaN,NaN
56,13,NaN,NaN,NaN,NaN
139,12,NaN,NaN,NaN,NaN
135,17,NaN,NaN,NaN,NaN
175,13,NaN,NaN,NaN,NaN
213,14,NaN,NaN,NaN,NaN
505,5,NaN,NaN,NaN,NaN
172,10,NaN,NaN,NaN,NaN
456,18,NaN,NaN,NaN,NaN
248,6,NaN,NaN,NaN,NaN
8,17,6.835776967886136e-16,9.381668008322264e-16,1.164927496767978e-15,1.3872419045481264e-15
407,7,NaN,NaN,NaN,NaN
12,12,1.388922571068399e-15,1.6451555371925303e-15,1.8623888672582888e-15,1.9598394475218037e-15
237,6,NaN,NaN,NaN,NaN
184,15,NaN,NaN,NaN,NaN
26,5,4.24131853772641e-15,5.226202520728633e-15,5.849511078246726e-15,7.0830297794386745e-15
345,16,NaN,NaN,NaN,NaN
231,17,NaN,NaN,NaN,NaN
280,15,NaN,NaN,NaN,NaN
299,10,NaN,NaN,NaN,NaN
231,20,NaN,NaN,NaN,NaN
368,9,NaN,NaN,NaN,NaN
88,10,NaN,NaN,NaN,NaN
363,13,NaN,NaN,NaN,NaN
344,5,NaN,NaN,NaN,NaN
314,2,1.0140122063392745e-13,1.2105608278323498e-13,1.270865518517725e-13,1.2730990255801463e-13
235,16,NaN,NaN,NaN,NaN
58,4,3.451611620344307e-14,3.9381771289553214e-14,4.209692696723443e-14,4.433152411789242e-14
377,16,NaN,NaN,NaN,NaN
217,12,NaN,NaN,NaN,NaN
57,7,NaN,NaN,NaN,NaN
375,17,NaN,NaN,NaN,NaN
460,9,NaN,NaN,NaN,NaN
248,5,NaN,NaN,NaN,NaN
440,15,NaN,NaN,NaN,NaN
27,20,NaN,NaN,NaN,NaN
251,10,NaN,NaN,NaN,NaN
487,19,NaN,NaN,NaN,NaN
78,8,NaN,NaN,NaN,NaN
42,20,NaN,NaN,NaN,NaN
502,17,NaN,NaN,NaN,NaN
176,8,NaN,NaN,NaN,NaN
120,14,NaN,NaN,NaN,NaN
346,17,NaN,NaN,NaN,NaN
442,10,NaN,NaN,NaN,NaN
334,7,NaN,NaN,NaN,NaN
140,9,NaN,NaN,NaN,NaN
182,19,NaN,NaN,NaN,NaN
281,6,NaN,NaN,NaN,NaN
463,2,1.4719349146299018e-13,2.4554581767588877e-13,2.7172169491301094e-13,2.722167469647769e-13
441,14,NaN,NaN,NaN,NaN
390,17,NaN,NaN,NaN,NaN
216,19,NaN,NaN,NaN,NaN
333,8,NaN,NaN,NaN,NaN
55,20,NaN,NaN,NaN,NaN
248,18,NaN,NaN,NaN,NaN
267,12,NaN,NaN,NaN,NaN
487,17,NaN,NaN,NaN,NaN
172,14,NaN,NaN,NaN,NaN
22,15,NaN,NaN,NaN,NaN
152,19,NaN,NaN,NaN,NaN
504,6,NaN,NaN,NaN,NaN
395,8,NaN,NaN,NaN,NaN
87,15,NaN,NaN,NaN,NaN
42,14,NaN,NaN,NaN,NaN
58,18,NaN,NaN,NaN,NaN
107,13,NaN,NaN,NaN,NaN
461,12,NaN,NaN,NaN,NaN
360,14,NaN,NaN,NaN,NaN
407,9,NaN,NaN,NaN,NaN
248,12,NaN,NaN,NaN,NaN
170,7,NaN,NaN,NaN,NaN
215,16,NaN,NaN,NaN,NaN
394,12,NaN,NaN,NaN,NaN
283,2,1.0210431941495769e-13,1.376682218812125e-13,1.5136401057614013e-13,1.5216066326338298e-13
268,9,NaN,NaN,NaN,NaN
411,5,NaN,NaN,NaN,NaN
117,16,NaN,NaN,NaN,NaN
495,10,NaN,NaN,NaN,NaN
407,3,2.0016325243722157e-13,2.1974158943203104e-13,2.391993539561133e-13,2.4013251138377045e-13
409,19,NaN,NaN,NaN,NaN
408,15,NaN,NaN,NaN,NaN
284,11,NaN,NaN,NaN,NaN
119,20,NaN,NaN,NaN,NaN
137,19,NaN,NaN,NaN,NaN
471,4,NaN,NaN,NaN,NaN
280,17,NaN,NaN,NaN,NaN
491,7,NaN,NaN,NaN,NaN
272,5,NaN,NaN,NaN,NaN
202,13,NaN,NaN,NaN,NaN
442,19,NaN,NaN,NaN,NaN
91,12,NaN,NaN,NaN,NaN
282,7,NaN,NaN,NaN,NaN
310,16,NaN,NaN,NaN,NaN
22,7,3.994980325525587e-15,5.002832504913501e-15,5.844228414382305e-15,6.467704130336337e-15
121,19,NaN,NaN,NaN,NaN
135,20,NaN,NaN,NaN,NaN
185,7,NaN,NaN,NaN,NaN
217,2,6.302597351582887e-14,8.25857018336325e-14,8.931680818243177e-14,8.962550682822358e-14
155,16,NaN,NaN,NaN,NaN
280,20,NaN,NaN,NaN,NaN
314,10,NaN,NaN,NaN,NaN
452,19,NaN,NaN,NaN,NaN
389,20,NaN,NaN,NaN,NaN
316,13,NaN,NaN,NaN,NaN
22,17,NaN,NaN,NaN,NaN
471,17,NaN,NaN,NaN,NaN
55,16,NaN,NaN,NaN,NaN
153,10,NaN,NaN,NaN,NaN
217,6,NaN,NaN,NaN,NaN
473,16,NaN,NaN,NaN,NaN
24,12,NaN,NaN,NaN,NaN
56,11,NaN,NaN,NaN,NaN
237,10,NaN,NaN,NaN,NaN
408,2,8.894757760697306e-14,1.2044548450073648e-13,1.3916371737655682e-13,1.3937300579445558e-13
283,5,NaN,NaN,NaN,NaN
472,2,3.2797336544068553e-13,4.550494556089512e-13,4.738810517786817e-13,4.745318196808754e-13
503,2,1.3549770171347264e-13,1.5089415389098914e-13,1.5764590418052658e-13,1.5825969966139361e-13
152,13,NaN,NaN,NaN,NaN
201,17,NaN,NaN,NaN,NaN
57,14,NaN,NaN,NaN,NaN
269,19,NaN,NaN,NaN,NaN
440,7,NaN,NaN,NaN,NaN
426,17,NaN,NaN,NaN,NaN
493,6,NaN,NaN,NaN,NaN
474,9,NaN,NaN,NaN,NaN
150,6,NaN,NaN,NaN,NaN
120,9,NaN,NaN,NaN,NaN
87,19,NaN,NaN,NaN,NaN
344,2,7.515806772779019e-14,1.1610283832498165e-13,1.2806862748767579e-13,1.2876229642464356e-13
203,11,NaN,NaN,NaN,NaN
396,15,NaN,NaN,NaN,NaN
375,13,NaN,NaN,NaN,NaN
251,20,NaN,NaN,NaN,NaN
409,12,NaN,NaN,NaN,NaN
57,15,NaN,NaN,NaN,NaN
344,13,NaN,NaN,NaN,NaN
87,7,NaN,NaN,NaN,NaN
311,9,NaN,NaN,NaN,NaN
475,20,NaN,NaN,NaN,NaN
217,11,NaN,NaN,NaN,NaN
56,19,NaN,NaN,NaN,NaN
392,19,NaN,NaN,NaN,NaN
281,14,NaN,NaN,NaN,NaN
105,17,NaN,NaN,NaN,NaN
109,6,NaN,NaN,NaN,NaN
245,14,NaN,NaN,NaN,NaN
363,15,NaN,NaN,NaN,NaN
268,10,NaN,NaN,NaN,NaN
491,15,NaN,NaN,NaN,NaN
441,16,NaN,NaN,NaN,NaN
440,2,1.8513139767243471e-13,2.1143515538972864e-13,2.224299316915401e-13,2.235533868000842e-13
310,17,NaN,NaN,NaN,NaN
496,12,NaN,NaN,NaN,NaN
400,7,NaN,NaN,NaN,NaN
312,8,NaN,NaN,NaN,NaN
473,14,NaN,NaN,NaN,NaN
43,18,NaN,NaN,NaN,NaN
141,15,NaN,NaN,NaN,NaN
23,18,NaN,NaN,NaN,NaN
185,3,5.131334105454395e-14,5.89078833722704e-14,6.552471987883623e-14,6.61135322352523e-14
176,11,NaN,NaN,NaN,NaN
491,8,NaN,NaN,NaN,NaN
216,15,NaN,NaN,NaN,NaN
103,20,NaN,NaN,NaN,NaN
237,14,NaN,NaN,NaN,NaN
39,6,1.2546594403076962e-14,1.590143392741692e-14,1.8173067345619334e-14,1.9648658283938854e-14
207,3,6.682807210444357e-14,8.373442236282021e-14,9.664920737321456e-14,9.985610327003747e-14
509,4,NaN,NaN,NaN,NaN
31,3,6.2955138619562864e-15,7.498463491302782e-15,8.152352805202443e-15,8.17157699281926e-15
24,14,NaN,NaN,NaN,NaN
396,16,NaN,NaN,NaN,NaN
183,5,NaN,NaN,NaN,NaN
144,2,2.1463481001135738e-14,2.844678342169844e-14,3.096248535695069e-14,3.134951642391257e-14
199,18,NaN,NaN,NaN,NaN
280,13,NaN,NaN,NaN,NaN
298,20,NaN,NaN,NaN,NaN
149,5,NaN,NaN,NaN,NaN
345,14,NaN,NaN,NaN,NaN
249,2,1.7225416860379131e-13,1.9808356774600114e-13,2.2530915062562773e-13,2.2565819655998193e-13
376,2,1.4063691967167005e-13,1.6325932179660224e-13,1.752488784483316e-13,1.7742713377895116e-13
168,20,NaN,NaN,NaN,NaN
25,13,NaN,NaN,NaN,NaN
151,9,NaN,NaN,NaN,NaN
203,19,NaN,NaN,NaN,NaN
249,16,NaN,NaN,NaN,NaN
377,20,NaN,NaN,NaN,NaN
88,9,NaN,NaN,NaN,NaN
458,7,NaN,NaN,NaN,NaN
379,6,NaN,NaN,NaN,NaN
74,14,NaN,NaN,NaN,NaN
125,3,1.4634421674519423e-14,2.4504465397109882e-14,3.282825554842776e-14,3.5533084843246725e-14
124,2,4.600603935434113e-14,5.218530251746694e-14,5.5075565426126645e-14,5.6037104714098725e-14
235,2,6.86212591509802e-14,8.38668005513169e-14,9.011845189642285e-14,9.060813738037371e-14
8,18,1.7825739060525016e-15,2.139067650388412e-15,2.4283574557784435e-15,2.768075856327759e-15
215,3,9.163930608456535e-14,1.1763134730248612e-13,1.4023850050316084e-13,1.5264518839893927e-13
247,3,7.358277285160358e-14,9.345230498660633e-14,1.0687379183741347e-13,1.1075626566461696e-13
334,3,1.2220848044470337e-13,1.6206383604871615e-13,1.9329750104572102e-13,1.9695531572894983e-13
13,9,2.9372652624132243e-15,3.4287368122264605e-15,3.793003960911565e-15,3.978028544370666e-15
79,10,NaN,NaN,NaN,NaN
460,16,NaN,NaN,NaN,NaN
462,17,NaN,NaN,NaN,NaN
269,9,NaN,NaN,NaN,NaN
391,18,NaN,NaN,NaN,NaN
330,6,NaN,NaN,NaN,NaN
461,5,NaN,NaN,NaN,NaN
366,12,NaN,NaN,NaN,NaN
336,5,NaN,NaN,NaN,NaN
506,18,NaN,NaN,NaN,NaN
23,15,NaN,NaN,NaN,NaN
282,18,NaN,NaN,NaN,NaN
40,17,NaN,NaN,NaN,NaN
376,18,NaN,NaN,NaN,NaN
106,19,NaN,NaN,NaN,NaN
345,5,NaN,NaN,NaN,NaN
183,20,NaN,NaN,NaN,NaN
91,14,NaN,NaN,NaN,NaN
365,5,NaN,NaN,NaN,NaN
397,13,NaN,NaN,NaN,NaN
167,18,NaN,NaN,NaN,NaN
202,16,NaN,NaN,NaN,NaN
344,10,NaN,NaN,NaN,NaN
505,10,NaN,NaN,NaN,NaN
23,16,NaN,NaN,NaN,NaN
143,8,NaN,NaN,NaN,NaN
46,13,NaN,NaN,NaN,NaN
362,18,NaN,NaN,NaN,NaN
343,18,NaN,NaN,NaN,NaN
346,16,NaN,NaN,NaN,NaN
232,19,NaN,NaN,NaN,NaN
235,13,NaN,NaN,NaN,NaN
214,13,NaN,NaN,NaN,NaN
153,8,NaN,NaN,NaN,NaN
281,20,NaN,NaN,NaN,NaN
316,19,NaN,NaN,NaN,NaN
408,13,NaN,NaN,NaN,NaN
208,5,NaN,NaN,NaN,NaN
491,13,NaN,NaN,NaN,NaN
135,18,NaN,NaN,NaN,NaN
441,18,NaN,NaN,NaN,NaN
119,15,NaN,NaN,NaN,NaN
152,17,NaN,NaN,NaN,NaN
283,7,NaN,NaN,NaN,NaN
232,20,NaN,NaN,NaN,NaN
59,17,NaN,NaN,NaN,NaN
376,8,NaN,NaN,NaN,NaN
300,7,NaN,NaN,NaN,NaN
110,6,NaN,NaN,NaN,NaN
410,19,NaN,NaN,NaN,NaN
108,16,NaN,NaN,NaN,NaN
428,13,NaN,NaN,NaN,NaN
313,3,1.760810274354519e-13,1.9615357564568214e-13,2.1547849189254382e-13,2.2436640721622832e-13
333,16,NaN,NaN,NaN,NaN
187,17,NaN,NaN,NaN,NaN
503,14,NaN,NaN,NaN,NaN
24,15,NaN,NaN,NaN,NaN
57,9,NaN,NaN,NaN,NaN
461,6,NaN,NaN,NaN,NaN
172,3,2.8665914099647934e-14,5.6364938469388666e-14,5.791626705111496e-14,5.804554443292549e-14
58,3,3.122256867799662e-14,3.674932221410176e-14,3.890260281258429e-14,4.0194571171673804e-14
263,17,NaN,NaN,NaN,NaN
280,8,NaN,NaN,NaN,NaN
72,18,NaN,NaN,NaN,NaN
269,10,NaN,NaN,NaN,NaN
345,10,NaN,NaN,NaN,NaN
476,20,NaN,NaN,NaN,NaN
184,6,NaN,NaN,NaN,NaN
151,12,NaN,NaN,NaN,NaN
492,4,NaN,NaN,NaN,NaN
185,14,NaN,NaN,NaN,NaN
152,14,NaN,NaN,NaN,NaN
88,19,NaN,NaN,NaN,NaN
504,11,NaN,NaN,NaN,NaN
443,10,NaN,NaN,NaN,NaN
343,12,NaN,NaN,NaN,NaN
154,18,NaN,NaN,NaN,NaN
141,16,NaN,NaN,NaN,NaN
92,13,NaN,NaN,NaN,NaN
344,12,NaN,NaN,NaN,NaN
184,12,NaN,NaN,NaN,NaN
120,12,NaN,NaN,NaN,NaN
496,2,6.891817008296796e-14,1.1714859182499515e-13,1.3155798113890614e-13,1.3160590754369262e-13
284,16,NaN,NaN,NaN,NaN
266,13,NaN,NaN,NaN,NaN
406,8,NaN,NaN,NaN,NaN
328,17,NaN,NaN,NaN,NaN
202,9,NaN,NaN,NaN,NaN
152,11,NaN,NaN,NaN,NaN
462,12,NaN,NaN,NaN,NaN
505,16,NaN,NaN,NaN,NaN
57,19,NaN,NaN,NaN,NaN
237,9,NaN,NaN,NaN,NaN
344,9,NaN,NaN,NaN,NaN
248,15,NaN,NaN,NaN,NaN
140,6,NaN,NaN,NaN,NaN
79,8,NaN,NaN,NaN,NaN
