players,actions,batch_size,min,max,mean,median,std,trials
85,3,1,NaN,NaN,NaN,NaN,NaN,0.0
52,7,10,NaN,NaN,NaN,NaN,NaN,0.0
106,4,1,NaN,NaN,NaN,NaN,NaN,0.0
117,4,10,NaN,NaN,NaN,NaN,NaN,0.0
50,8,100,NaN,NaN,NaN,NaN,NaN,0.0
44,7,10,NaN,NaN,NaN,NaN,NaN,0.0
99,7,100,NaN,NaN,NaN,NaN,NaN,0.0
72,3,100,NaN,NaN,NaN,NaN,NaN,0.0
42,8,1,NaN,NaN,NaN,NaN,NaN,0.0
118,4,1,NaN,NaN,NaN,NaN,NaN,0.0
73,7,10,NaN,NaN,NaN,NaN,NaN,0.0
85,5,1,NaN,NaN,NaN,NaN,NaN,0.0
121,4,1,NaN,NaN,NaN,NaN,NaN,0.0
64,8,100,NaN,NaN,NaN,NaN,NaN,0.0
74,8,100,NaN,NaN,NaN,NaN,NaN,0.0
81,8,1,NaN,NaN,NaN,NaN,NaN,0.0
4,4,100,5.4095598e7,5.394929386e9,8.422505486666666e8,6.9248517e7,1.6990529248377147e9,12.0
15,7,10,7.53307688804e11,7.53307688804e11,7.53307688804e11,7.53307688804e11,NaN,1.0
13,8,1,1.062647498685e12,1.062647498685e12,1.062647498685e12,1.062647498685e12,NaN,1.0
16,7,1,9.95075177361e11,9.95075177361e11,9.95075177361e11,9.95075177361e11,NaN,1.0
17,7,10,1.176110674035e12,1.176110674035e12,1.176110674035e12,1.176110674035e12,NaN,1.0
17,7,1,1.124726340871e12,1.124726340871e12,1.124726340871e12,1.124726340871e12,NaN,1.0
103,3,1,NaN,NaN,NaN,NaN,NaN,0.0
98,8,1,NaN,NaN,NaN,NaN,NaN,0.0
56,8,1,NaN,NaN,NaN,NaN,NaN,0.0
6,8,10,9.840251188e9,9.840251188e9,9.840251188e9,9.840251188e9,NaN,1.0
74,7,1,NaN,NaN,NaN,NaN,NaN,0.0
122,3,1,NaN,NaN,NaN,NaN,NaN,0.0
111,7,10,NaN,NaN,NaN,NaN,NaN,0.0
81,3,100,NaN,NaN,NaN,NaN,NaN,0.0
103,8,1,NaN,NaN,NaN,NaN,NaN,0.0
105,4,1,NaN,NaN,NaN,NaN,NaN,0.0
99,8,10,NaN,NaN,NaN,NaN,NaN,0.0
122,4,10,NaN,NaN,NaN,NaN,NaN,0.0
48,7,1,NaN,NaN,NaN,NaN,NaN,0.0
105,8,1,NaN,NaN,NaN,NaN,NaN,0.0
82,3,1,NaN,NaN,NaN,NaN,NaN,0.0
65,8,10,NaN,NaN,NaN,NaN,NaN,0.0
81,7,1,NaN,NaN,NaN,NaN,NaN,0.0
101,8,100,NaN,NaN,NaN,NaN,NaN,0.0
31,8,10,NaN,NaN,NaN,NaN,NaN,0.0
88,8,1,NaN,NaN,NaN,NaN,NaN,0.0
122,4,1,NaN,NaN,NaN,NaN,NaN,0.0
75,8,100,NaN,NaN,NaN,NaN,NaN,0.0
3,4,100,1.676918e7,8.271415584e9,8.228875354545455e8,2.3327444e7,2.471435638103875e9,11.0
50,8,1,NaN,NaN,NaN,NaN,NaN,0.0
83,4,10,NaN,NaN,NaN,NaN,NaN,0.0
3,8,100,1.773241784e9,1.904554621e9,1.8457632746666667e9,1.859493419e9,6.6724455320427805e7,3.0
5,8,1,9.240361417e9,9.240361417e9,9.240361417e9,9.240361417e9,NaN,1.0
10,7,10,1.05468988225e11,1.05468988225e11,1.05468988225e11,1.05468988225e11,NaN,1.0
9,8,1,1.35206374449e11,1.35206374449e11,1.35206374449e11,1.35206374449e11,NaN,1.0
12,7,1,1.8629247966e11,1.8629247966e11,1.8629247966e11,1.8629247966e11,NaN,1.0
14,7,10,3.95668519536e11,3.95668519536e11,3.95668519536e11,3.95668519536e11,NaN,1.0
14,7,100,4.05767973255e11,4.05767973255e11,4.05767973255e11,4.05767973255e11,NaN,1.0
18,7,1,2.19001289878e12,2.19001289878e12,2.19001289878e12,2.19001289878e12,NaN,1.0
15,8,1,1.888741111096e12,1.888741111096e12,1.888741111096e12,1.888741111096e12,NaN,1.0
19,7,10,1.7529724292e12,1.7529724292e12,1.7529724292e12,1.7529724292e12,NaN,1.0
22,7,1,3.801836954148e12,3.801836954148e12,3.801836954148e12,3.801836954148e12,NaN,1.0
33,8,1,NaN,NaN,NaN,NaN,NaN,0.0
126,7,1,NaN,NaN,NaN,NaN,NaN,0.0
90,3,1,NaN,NaN,NaN,NaN,NaN,0.0
51,7,1,NaN,NaN,NaN,NaN,NaN,0.0
74,8,1,NaN,NaN,NaN,NaN,NaN,0.0
87,8,1,NaN,NaN,NaN,NaN,NaN,0.0
5,7,1,4.86755202e9,6.406048652e9,5.636800336e9,5.636800336e9,1.0878814013198643e9,2.0
44,8,1,NaN,NaN,NaN,NaN,NaN,0.0
111,7,1,NaN,NaN,NaN,NaN,NaN,0.0
108,8,1,NaN,NaN,NaN,NaN,NaN,0.0
119,8,1,NaN,NaN,NaN,NaN,NaN,0.0
98,5,1,NaN,NaN,NaN,NaN,NaN,0.0
37,8,1,NaN,NaN,NaN,NaN,NaN,0.0
38,8,1,NaN,NaN,NaN,NaN,NaN,0.0
2,4,1,1.329772e7,1.083451464e10,5.42390618e9,5.42390618e9,7.651755864822606e9,2.0
3,4,1,9.868733949e9,9.868733949e9,9.868733949e9,9.868733949e9,NaN,1.0
2,7,1,4.1267953e7,4.923781e9,1.9174031645454547e8,4.2510999e7,8.494919223775804e8,33.0
58,7,1,NaN,NaN,NaN,NaN,NaN,0.0
79,8,1,NaN,NaN,NaN,NaN,NaN,0.0
45,8,1,NaN,NaN,NaN,NaN,NaN,0.0
94,3,1,NaN,NaN,NaN,NaN,NaN,0.0
119,3,1,NaN,NaN,NaN,NaN,NaN,0.0
115,3,1,NaN,NaN,NaN,NaN,NaN,0.0
87,7,1,NaN,NaN,NaN,NaN,NaN,0.0
93,7,1,NaN,NaN,NaN,NaN,NaN,0.0
105,3,1,NaN,NaN,NaN,NaN,NaN,0.0
3,5,1,6.8072515e7,1.3715373917e10,4.429113523243243e8,7.3192318e7,2.2425936514304094e9,37.0
94,7,1,NaN,NaN,NaN,NaN,NaN,0.0
59,7,1,NaN,NaN,NaN,NaN,NaN,0.0
29,8,1,NaN,NaN,NaN,NaN,NaN,0.0
86,5,1,NaN,NaN,NaN,NaN,NaN,0.0
74,4,1,NaN,NaN,NaN,NaN,NaN,0.0
81,4,1,NaN,NaN,NaN,NaN,NaN,0.0
100,4,1,NaN,NaN,NaN,NaN,NaN,0.0
86,8,1,NaN,NaN,NaN,NaN,NaN,0.0
75,8,1,NaN,NaN,NaN,NaN,NaN,0.0
69,7,1,NaN,NaN,NaN,NaN,NaN,0.0
123,4,1,NaN,NaN,NaN,NaN,NaN,0.0
92,5,1,NaN,NaN,NaN,NaN,NaN,0.0
112,8,1,NaN,NaN,NaN,NaN,NaN,0.0
123,3,1,NaN,NaN,NaN,NaN,NaN,0.0
116,5,1,NaN,NaN,NaN,NaN,NaN,0.0
72,3,1,NaN,NaN,NaN,NaN,NaN,0.0
87,5,1,NaN,NaN,NaN,NaN,NaN,0.0
95,7,1,NaN,NaN,NaN,NaN,NaN,0.0
104,4,1,NaN,NaN,NaN,NaN,NaN,0.0
72,7,1,NaN,NaN,NaN,NaN,NaN,0.0
63,7,1,NaN,NaN,NaN,NaN,NaN,0.0
47,8,1,NaN,NaN,NaN,NaN,NaN,0.0
118,3,1,NaN,NaN,NaN,NaN,NaN,0.0
112,4,1,NaN,NaN,NaN,NaN,NaN,0.0
57,7,1,NaN,NaN,NaN,NaN,NaN,0.0
2,5,1,2.0343925e7,5.076278465e9,5.3413482084615386e8,2.0634265e7,1.4362650079119143e9,13.0
4,7,1,6.469798866e9,6.469798866e9,6.469798866e9,6.469798866e9,NaN,1.0
8,8,1,2.15556847227e11,2.15556847227e11,2.15556847227e11,2.15556847227e11,NaN,1.0
10,8,1,1.64502767519e11,1.64502767519e11,1.64502767519e11,1.64502767519e11,NaN,1.0
11,8,1,2.39285696518e11,2.39285696518e11,2.39285696518e11,2.39285696518e11,NaN,1.0
14,8,1,9.24310935573e11,9.24310935573e11,9.24310935573e11,9.24310935573e11,NaN,1.0
4,5,1,9.5116935e7,4.94125797e8,3.362552230625e8,4.20986972e8,1.6625066981041214e8,16.0
115,5,1,NaN,NaN,NaN,NaN,NaN,0.0
72,4,1,NaN,NaN,NaN,NaN,NaN,0.0
128,4,1,NaN,NaN,NaN,NaN,NaN,0.0
113,3,1,NaN,NaN,NaN,NaN,NaN,0.0
111,5,1,NaN,NaN,NaN,NaN,NaN,0.0
76,4,1,NaN,NaN,NaN,NaN,NaN,0.0
92,4,1,NaN,NaN,NaN,NaN,NaN,0.0
85,4,1,NaN,NaN,NaN,NaN,NaN,0.0
108,5,1,NaN,NaN,NaN,NaN,NaN,0.0
97,5,1,NaN,NaN,NaN,NaN,NaN,0.0
92,3,1,NaN,NaN,NaN,NaN,NaN,0.0
81,3,1,NaN,NaN,NaN,NaN,NaN,0.0
82,4,1,NaN,NaN,NaN,NaN,NaN,0.0
74,3,1,NaN,NaN,NaN,NaN,NaN,0.0
86,3,1,NaN,NaN,NaN,NaN,NaN,0.0
107,5,1,NaN,NaN,NaN,NaN,NaN,0.0
101,4,1,NaN,NaN,NaN,NaN,NaN,0.0
126,3,1,NaN,NaN,NaN,NaN,NaN,0.0
127,3,1,NaN,NaN,NaN,NaN,NaN,0.0
77,4,1,NaN,NaN,NaN,NaN,NaN,0.0
111,3,1,NaN,NaN,NaN,NaN,NaN,0.0
110,5,1,NaN,NaN,NaN,NaN,NaN,0.0
90,5,1,NaN,NaN,NaN,NaN,NaN,0.0
113,4,1,NaN,NaN,NaN,NaN,NaN,0.0
69,4,1,NaN,NaN,NaN,NaN,NaN,0.0
86,4,1,NaN,NaN,NaN,NaN,NaN,0.0
109,3,1,NaN,NaN,NaN,NaN,NaN,0.0
97,3,1,NaN,NaN,NaN,NaN,NaN,0.0
112,3,1,NaN,NaN,NaN,NaN,NaN,0.0
124,3,1,NaN,NaN,NaN,NaN,NaN,0.0
75,4,1,NaN,NaN,NaN,NaN,NaN,0.0
107,4,1,NaN,NaN,NaN,NaN,NaN,0.0
99,3,1,NaN,NaN,NaN,NaN,NaN,0.0
109,5,1,NaN,NaN,NaN,NaN,NaN,0.0
84,5,1,NaN,NaN,NaN,NaN,NaN,0.0
89,3,1,NaN,NaN,NaN,NaN,NaN,0.0
79,4,1,NaN,NaN,NaN,NaN,NaN,0.0
124,4,1,NaN,NaN,NaN,NaN,NaN,0.0
128,3,1,NaN,NaN,NaN,NaN,NaN,0.0
117,4,1,NaN,NaN,NaN,NaN,NaN,0.0
98,3,1,NaN,NaN,NaN,NaN,NaN,0.0
120,3,1,NaN,NaN,NaN,NaN,NaN,0.0
117,3,1,NaN,NaN,NaN,NaN,NaN,0.0
93,4,1,NaN,NaN,NaN,NaN,NaN,0.0
88,5,1,NaN,NaN,NaN,NaN,NaN,0.0
81,5,1,NaN,NaN,NaN,NaN,NaN,0.0
115,4,1,NaN,NaN,NaN,NaN,NaN,0.0
99,4,1,NaN,NaN,NaN,NaN,NaN,0.0
80,3,1,NaN,NaN,NaN,NaN,NaN,0.0
87,3,1,NaN,NaN,NaN,NaN,NaN,0.0
117,5,1,NaN,NaN,NaN,NaN,NaN,0.0
73,3,1,NaN,NaN,NaN,NaN,NaN,0.0
116,4,1,NaN,NaN,NaN,NaN,NaN,0.0
119,4,1,NaN,NaN,NaN,NaN,NaN,0.0
110,4,1,NaN,NaN,NaN,NaN,NaN,0.0
75,3,1,NaN,NaN,NaN,NaN,NaN,0.0
114,5,1,NaN,NaN,NaN,NaN,NaN,0.0
78,4,1,NaN,NaN,NaN,NaN,NaN,0.0
76,3,1,NaN,NaN,NaN,NaN,NaN,0.0
79,3,1,NaN,NaN,NaN,NaN,NaN,0.0
91,3,1,NaN,NaN,NaN,NaN,NaN,0.0
93,3,1,NaN,NaN,NaN,NaN,NaN,0.0
116,3,1,NaN,NaN,NaN,NaN,NaN,0.0
80,4,1,NaN,NaN,NaN,NaN,NaN,0.0
96,4,1,NaN,NaN,NaN,NaN,NaN,0.0
103,4,1,NaN,NaN,NaN,NaN,NaN,0.0
76,5,1,NaN,NaN,NaN,NaN,NaN,0.0
74,5,1,NaN,NaN,NaN,NaN,NaN,0.0
78,5,1,NaN,NaN,NaN,NaN,NaN,0.0
77,5,1,NaN,NaN,NaN,NaN,NaN,0.0
79,5,1,NaN,NaN,NaN,NaN,NaN,0.0
83,5,1,NaN,NaN,NaN,NaN,NaN,0.0
93,5,1,NaN,NaN,NaN,NaN,NaN,0.0
95,5,1,NaN,NaN,NaN,NaN,NaN,0.0
96,5,1,NaN,NaN,NaN,NaN,NaN,0.0
99,5,1,NaN,NaN,NaN,NaN,NaN,0.0
